datetime,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Grass+Sparse+Out_of_Basin,Model: H,Model: wind_speed,Model: air_pressure,Model: PPFD_Avg,Model: AirTC_Avg,Model: VPD,Model: Temp,Model: VWC,Model: Sedge,Model: Shrub,Model: Grass,Model: Sparse,Model: Out_of_Basin,Model: H+Sedge,Model: wind_speed+Sedge,Model: air_pressure+Sedge,Model: PPFD_Avg+Sedge,Model: AirTC_Avg+Sedge,Model: VPD+Sedge,Model: Temp+Sedge,Model: VWC+Sedge,Model: Sedge+Shrub,Model: Sedge+Grass,Model: Sedge+Sparse,Model: Sedge+Out_of_Basin,Model: H+VWC+Sedge,Model: wind_speed+VWC+Sedge,Model: air_pressure+VWC+Sedge,Model: PPFD_Avg+VWC+Sedge,Model: AirTC_Avg+VWC+Sedge,Model: VPD+VWC+Sedge,Model: Temp+VWC+Sedge,Model: VWC+Sedge+Shrub,Model: VWC+Sedge+Grass,Model: VWC+Sedge+Sparse,Model: VWC+Sedge+Out_of_Basin,Model: H+Temp+VWC+Sedge,Model: wind_speed+Temp+VWC+Sedge,Model: air_pressure+Temp+VWC+Sedge,Model: PPFD_Avg+Temp+VWC+Sedge,Model: AirTC_Avg+Temp+VWC+Sedge,Model: VPD+Temp+VWC+Sedge,Model: Temp+VWC+Sedge+Shrub,Model: Temp+VWC+Sedge+Grass,Model: Temp+VWC+Sedge+Sparse,Model: Temp+VWC+Sedge+Out_of_Basin,Model: H+Temp+VWC+Sedge+Out_of_Basin,Model: wind_speed+Temp+VWC+Sedge+Out_of_Basin,Model: air_pressure+Temp+VWC+Sedge+Out_of_Basin,Model: PPFD_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: VPD+Temp+VWC+Sedge+Out_of_Basin,Model: Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: Temp+VWC+Sedge+Grass+Out_of_Basin,Model: Temp+VWC+Sedge+Sparse+Out_of_Basin,Model: H+wind_speed+Temp+VWC+Sedge+Out_of_Basin,Model: H+air_pressure+Temp+VWC+Sedge+Out_of_Basin,Model: H+PPFD_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+VPD+Temp+VWC+Sedge+Out_of_Basin,Model: H+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+Temp+VWC+Sedge+Grass+Out_of_Basin,Model: H+Temp+VWC+Sedge+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+PPFD_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+VPD+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+Temp+VWC+Sedge+Grass+Out_of_Basin,Model: H+wind_speed+Temp+VWC+Sedge+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+PPFD_Avg+AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+AirTC_Avg+VPD+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+AirTC_Avg+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+AirTC_Avg+Temp+VWC+Sedge+Grass+Out_of_Basin,Model: H+wind_speed+AirTC_Avg+Temp+VWC+Sedge+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+VPD+Temp+VWC+Sedge+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Grass+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Shrub+Grass+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Shrub+Grass+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Grass+Sparse+Out_of_Basin,BestModel: H+wind_speed+air_pressure+AirTC_Avg+Temp+VWC+Sedge+Shrub+Out_of_Basin
2016-07-11 05:30:00,1.4187947511672974,6.703091144561768,7.941780090332031,6.979238033294678,6.338842868804932,11.900257110595703,6.57822322845459,6.940505504608154,12.052699089050293,5.19744873046875,10.117151260375977,7.551362037658691,8.946159362792969,8.972105026245117,4.832730293273926,3.1504979133605957,5.7903547286987305,5.133194446563721,5.310592174530029,5.370649337768555,3.51981258392334,5.306121349334717,5.967553615570068,6.682394504547119,5.923408031463623,5.419996738433838,1.0000287294387817,5.989389419555664,3.2419118881225586,2.7064099311828613,3.6951704025268555,5.643927097320557,4.910080909729004,4.177124500274658,5.512276649475098,5.196919918060303,4.241668224334717,1.238927960395813,4.509845733642578,3.348430633544922,3.2436532974243164,5.324293613433838,5.609169960021973,3.249216079711914,4.590944290161133,4.790578842163086,4.209197998046875,2.551748752593994,3.1782150268554688,4.420783042907715,3.859926700592041,4.233917713165283,5.100895404815674,3.184206008911133,3.895012855529785,3.5123581886291504,1.7277742624282837,3.5180606842041016,1.1981326341629028,-0.024938972666859627,1.3488274812698364,1.7455941438674927,2.5417704582214355,2.530416965484619,2.280139446258545,1.0025111436843872,-0.5069751143455505,1.3378220796585083,0.6272216439247131,1.1085759401321411,1.6621252298355103,0.060931771993637085,0.19338950514793396,0.44535836577415466,0.06712636351585388,0.9494929909706116,0.1697302758693695,0.07746657729148865,0.46973714232444763,0.2718730866909027,-0.3002747595310211,0.23335275053977966,0.39602479338645935,0.8943520188331604,0.3196779191493988,0.6873531937599182,1.1847583055496216,1.2895947694778442,1.2163902521133423,1.1068092584609985,1.088236927986145,0.28666600584983826
2016-07-11 06:00:00,0.7072597146034241,6.732996940612793,8.006354331970215,6.998917102813721,6.462890625,11.887716293334961,6.63900089263916,6.940505504608154,12.052699089050293,5.197471618652344,7.713658332824707,5.908073902130127,8.946159362792969,9.545788764953613,4.883782386779785,3.1879992485046387,5.838077068328857,5.178572654724121,5.313515663146973,5.373158931732178,3.5198450088500977,5.3061933517456055,4.703283786773682,4.743533611297607,5.923447608947754,2.9189348220825195,0.9123945832252502,6.1290130615234375,3.280107021331787,3.0459842681884766,3.718634605407715,5.691949367523193,4.910165309906006,3.3930134773254395,4.0383195877075195,5.196994781494141,2.0901060104370117,1.2684742212295532,4.595558166503906,3.3850455284118652,3.542222499847412,5.3344950675964355,5.661418914794922,3.3434290885925293,3.91878604888916,4.7906599044799805,2.7688441276550293,1.7240887880325317,1.785988450050354,2.91021728515625,2.672229290008545,2.8102149963378906,3.523487091064453,2.900588035583496,3.345768451690674,1.8728901147842407,1.2879687547683716,2.372490406036377,0.5159912705421448,-0.3056601583957672,0.7532616257667542,1.4392963647842407,1.864373803138733,1.652398705482483,1.690181851387024,0.8250318169593811,-0.32104483246803284,1.2572256326675415,0.5155287384986877,1.2450624704360962,0.7561574578285217,-0.12528029084205627,0.3023000657558441,0.5597763657569885,-0.08898821473121643,0.4781676232814789,-0.2658022940158844,0.03959187865257263,0.515113890171051,-0.05183497071266174,0.0026012351736426353,-0.11789503693580627,0.14394721388816833,0.5453458428382874,-0.25018492341041565,0.04437980055809021,0.4182649552822113,0.453286737203598,0.20309409499168396,0.5251618027687073,0.26626548171043396,-0.05250158905982971
2016-07-11 06:30:00,1.5762673616409302,6.769522190093994,8.224600791931152,7.044551849365234,6.61498498916626,11.967741012573242,6.6263322830200195,6.940505504608154,12.052699089050293,5.198160171508789,4.701835632324219,5.188927173614502,8.946159362792969,10.373100280761719,4.945025444030762,3.3582139015197754,5.9252800941467285,5.209836959838867,5.2997002601623535,5.372930526733398,3.5208044052124023,5.308320045471191,4.094726085662842,3.7428998947143555,5.924623489379883,-1.7685364484786987,0.8296290040016174,6.64740514755249,3.3723230361938477,3.478835105895996,3.575934886932373,5.6847453117370605,4.91265869140625,4.223145961761475,4.330472946166992,5.19923210144043,-1.724303126335144,1.3252640962600708,4.928110599517822,3.474459171295166,3.934474468231201,5.2802886962890625,5.653136253356934,5.300413608551025,5.435458660125732,4.7930827140808105,-0.10041704773902893,-0.5249595046043396,-0.0509585440158844,0.13078030943870544,0.14905127882957458,0.5790992379188538,0.5637522339820862,0.8174615502357483,1.01594078540802,-0.7388429045677185,0.3717866837978363,0.14561185240745544,-1.2181414365768433,-1.2983263731002808,-0.8487977385520935,0.6634145379066467,0.47228726744651794,-0.26998987793922424,0.7686687111854553,0.5309563279151917,-0.38464632630348206,1.1857157945632935,1.3391591310501099,1.7531434297561646,-0.021757515147328377,-0.5356568694114685,0.37444552779197693,0.5730467438697815,0.2719775140285492,0.812690794467926,-0.6945952773094177,-0.008315951563417912,0.6971679329872131,0.3359242379665375,0.8424435257911682,-0.3974703848361969,0.7588472962379456,0.9939203858375549,0.5541415810585022,0.24859914183616638,0.6413632035255432,0.40255507826805115,0.4666233956813812,1.0111905336380005,1.113071084022522,0.3219181001186371
2016-07-11 07:00:00,2.925630569458008,6.885075569152832,8.84177017211914,7.109188556671143,6.901097297668457,11.884132385253906,7.111025333404541,6.940505504608154,12.052699089050293,5.198745250701904,4.716809272766113,5.272172927856445,8.946159362792969,10.377481460571289,5.057891368865967,4.143105506896973,6.024463176727295,5.188043117523193,5.316379070281982,5.47357177734375,3.5216197967529297,5.310126304626465,4.1111741065979,3.765598773956299,5.925622463226318,-1.7921160459518433,0.7096672654151917,8.404962539672852,3.49135160446167,4.3175859451293945,3.7299041748046875,5.987436294555664,4.914776802062988,4.28299617767334,4.37316370010376,5.201132297515869,-1.7447680234909058,1.6475316286087036,6.279308795928955,3.5941009521484375,4.724700450897217,5.340816020965576,6.005676746368408,5.369147300720215,5.489825248718262,4.795139789581299,-0.1170748770236969,-0.6089715361595154,0.8227382302284241,0.14715108275413513,0.24598178267478943,0.6024089455604553,0.5423551201820374,0.826113760471344,1.0338622331619263,-0.7526912093162537,1.7374316453933716,0.19297751784324646,-1.0422247648239136,-0.9548177123069763,-0.7295340895652771,0.6838236451148987,0.5433264374732971,-0.43539515137672424,1.6269170045852661,2.2554216384887695,1.497007966041565,3.155888080596924,2.9224119186401367,3.4989194869995117,1.047174096107483,0.9143171906471252,2.0872297286987305,2.45595121383667,2.567434787750244,3.012906551361084,1.0607467889785767,1.4800945520401,2.34468936920166,2.15122127532959,2.265059471130371,1.0342007875442505,2.282667636871338,2.6748361587524414,2.189474105834961,1.6715008020401,1.974661946296692,1.7125130891799927,1.9304734468460083,2.5673422813415527,2.244579792022705,2.1376757621765137
2016-07-11 07:30:00,3.6338443756103516,7.000455856323242,8.709800720214844,7.131598472595215,7.543707847595215,11.95639419555664,6.73624324798584,6.940505504608154,12.052699089050293,5.199329376220703,4.731787204742432,5.357802391052246,8.946159362792969,10.381863594055176,5.025119781494141,3.9267306327819824,6.054156303405762,5.129971027374268,5.303349018096924,5.38092565536499,3.522434711456299,5.311931610107422,4.129970550537109,3.788349151611328,5.926620960235596,-1.8157042264938354,1.135083794593811,8.022104263305664,3.530209541320801,6.119119167327881,3.5996222496032715,5.77588415145874,4.91689395904541,4.351810932159424,4.422488212585449,5.203031063079834,-1.7652376890182495,2.153721809387207,5.965803146362305,3.6327872276306152,6.370363235473633,5.2903032302856445,5.7494893074035645,5.438289165496826,5.549503803253174,4.7971954345703125,-0.13373365998268127,-0.6506842970848083,0.5975118279457092,0.1432686746120453,0.4533468186855316,0.562411367893219,0.526609480381012,0.8372722268104553,1.0532962083816528,-0.7665414214134216,1.5226088762283325,0.259129136800766,-1.2641295194625854,-0.7721557021141052,-0.3482741415500641,0.734744131565094,0.6812863945960999,-0.5301093459129333,1.4870554208755493,1.3150326013565063,1.355077862739563,3.3657751083374023,2.7967886924743652,3.472015380859375,0.7825356125831604,0.8884516358375549,1.5948396921157837,2.700584888458252,2.5412487983703613,3.0489821434020996,0.9363451600074768,0.8528218865394592,2.7983579635620117,2.2413907051086426,2.297361373901367,0.9236250519752502,1.7969361543655396,3.3831253051757812,2.2935290336608887,1.730983853340149,1.4768682718276978,2.2980446815490723,1.9717379808425903,3.1569666862487793,3.03891658782959,2.2234725952148438
2016-07-11 08:00:00,3.267977237701416,7.11767053604126,8.287485122680664,7.184558868408203,7.842419147491455,12.08538818359375,7.347667694091797,6.940505504608154,12.052699089050293,5.19991397857666,4.746804714202881,5.444616794586182,8.946159362792969,10.386245727539062,4.924718856811523,3.423877716064453,6.105558395385742,5.202561855316162,5.286088943481445,5.544395923614502,3.523249626159668,5.313737869262695,4.149581432342529,3.811337471008301,5.927618980407715,-1.8393105268478394,1.922869324684143,6.822454452514648,3.6085429191589355,6.83954381942749,3.3985466957092285,6.072595596313477,4.919011116027832,4.433332920074463,4.482923984527588,5.204930305480957,-1.785709261894226,2.810889720916748,5.049523830413818,3.7212653160095215,6.975831985473633,5.219115734100342,6.108388423919678,5.508342266082764,5.612766265869141,4.799252510070801,-0.15039530396461487,-0.5870265364646912,-0.0035971710458397865,0.1523033082485199,0.48112019896507263,0.5137587189674377,0.5285850167274475,0.8487854599952698,1.0754066705703735,-0.780392587184906,0.6973901391029358,0.3777829110622406,-0.9756888747215271,-0.5999097228050232,-0.07619467377662659,0.8202720284461975,0.8564844727516174,-0.5435552000999451,1.01351797580719,0.499703973531723,0.5044432282447815,2.5031065940856934,1.9853392839431763,2.7108559608459473,0.0979672372341156,0.38158902525901794,1.0997411012649536,2.145671844482422,1.6783143281936646,2.259782314300537,0.17260751128196716,0.41981372237205505,2.244988441467285,1.6716820001602173,1.840861439704895,0.30386218428611755,1.3562222719192505,2.9308700561523438,1.8243685960769653,1.3174501657485962,0.9193430542945862,1.8702327013015747,1.5008865594863892,2.8169102668762207,2.7863755226135254,1.6493407487869263
2016-07-11 08:30:00,3.160588264465332,7.240298271179199,7.650554656982422,7.238933086395264,7.5011887550354,11.816650390625,8.003074645996094,6.940505504608154,12.052699089050293,5.200498580932617,4.761845588684082,5.531246185302734,8.946159362792969,10.390626907348633,4.768385887145996,3.038508892059326,6.096059322357178,5.120800971984863,5.336706161499023,5.684820175170898,3.5240650177001953,5.3155436515808105,4.169780254364014,3.8350319862365723,5.928617000579834,-1.8629778623580933,2.867764949798584,5.387974262237549,3.6816024780273438,6.042471408843994,3.8620386123657227,6.193662166595459,4.921127796173096,4.522851943969727,4.551672458648682,5.206829071044922,-1.8063124418258667,3.540630340576172,4.207282066345215,3.819727897644043,6.304551601409912,5.401817798614502,6.270756721496582,5.580154895782471,5.6826653480529785,4.801308631896973,-0.16705408692359924,-0.44212237000465393,-0.4563731253147125,0.15395411849021912,0.4120870530605316,0.6015310883522034,0.5714359879493713,0.8616877198219299,1.0985647439956665,-0.7942418456077576,-0.07464781403541565,0.5739527344703674,0.014316647313535213,-0.042684465646743774,0.2441750466823578,0.9498205780982971,1.0563870668411255,-0.49090757966041565,0.7880550026893616,0.7967897057533264,0.39528951048851013,1.8574897050857544,1.3478647470474243,1.966340184211731,-0.3970440924167633,0.7271972298622131,1.62226402759552,2.025559425354004,1.4158269166946411,2.04758882522583,0.010583012364804745,1.5463610887527466,2.2982492446899414,1.9051886796951294,1.9623342752456665,0.4949522912502289,2.2352051734924316,2.962787628173828,2.05537748336792,1.5843712091445923,1.6150318384170532,2.0612049102783203,1.5631519556045532,2.916930675506592,2.810148239135742,1.8849273920059204
2016-07-11 09:00:00,3.0728611946105957,7.059938907623291,7.631318092346191,7.291746616363525,6.922102928161621,11.334284782409668,6.617068767547607,6.940505504608154,12.052699089050293,5.201082706451416,4.776885032653809,5.616732120513916,8.946159362792969,10.39500904083252,4.980080604553223,3.036757469177246,6.052870750427246,5.185236930847168,5.481836795806885,5.375087261199951,3.5248794555664062,5.317348480224609,4.190288543701172,3.8593616485595703,5.929616928100586,-1.8866890668869019,1.5211859941482544,5.352063179016113,3.7479376792907715,4.389411449432373,4.768587589263916,5.688962459564209,4.923245429992676,4.615861415863037,4.6252970695495605,5.208728790283203,-1.8269137144088745,2.4824604988098145,4.1985979080200195,3.9173707962036133,4.793050289154053,5.811305999755859,5.655289173126221,5.652141094207764,5.756537914276123,4.803365230560303,-0.18371382355690002,-0.6666955351829529,-0.4642409384250641,0.15293416380882263,0.192814439535141,0.796321451663971,0.4853568971157074,0.8759952187538147,1.1224089860916138,-0.8081368803977966,-0.3479746878147125,0.2735954225063324,-0.23271551728248596,-0.05540552735328674,-0.1536215841770172,0.822944700717926,0.8027644753456116,-0.5803565382957458,0.543100893497467,0.768656313419342,0.4874816834926605,1.358453392982483,1.1429134607315063,1.5135208368301392,-0.6134642958641052,0.8535485863685608,1.4003721475601196,1.4350143671035767,1.387886643409729,1.8319445848464966,0.007856457494199276,1.6943479776382446,2.0981602668762207,1.898680329322815,1.9916974306106567,0.6174803376197815,2.381381034851074,2.8381009101867676,1.8749710321426392,1.639020562171936,1.8646012544631958,2.1451306343078613,1.6079679727554321,2.704805374145508,2.671797752380371,1.8788896799087524
2016-07-11 09:30:00,5.354419231414795,7.309361457824707,7.9471282958984375,7.399916648864746,7.655980110168457,11.215672492980957,6.072207927703857,6.940505504608154,12.052699089050293,5.201667785644531,4.79192590713501,5.701342582702637,8.946159362792969,10.399391174316406,4.69996976852417,3.162209987640381,5.98870325088501,5.164899826049805,5.522998809814453,5.2819037437438965,3.5256943702697754,5.319154739379883,4.211405277252197,3.883974075317383,5.930617809295654,-1.9104174375534058,3.28317928314209,6.013650894165039,3.848336696624756,6.396894454956055,4.995928764343262,5.364391326904297,4.925362586975098,4.710733413696289,4.702798843383789,5.210628032684326,-1.8475149869918823,3.8699216842651367,4.530043125152588,4.080761909484863,6.609297275543213,5.911942958831787,5.2305731773376465,5.725082874298096,5.831268787384033,4.805421829223633,-0.2003735601902008,-0.38110247254371643,-0.3577488958835602,0.1557813584804535,0.4097009599208832,0.8252301812171936,0.4894491136074066,0.8906126618385315,1.1466928720474243,-0.8220385909080505,0.3245325982570648,0.6874328255653381,0.09879311919212341,0.4497285783290863,0.8132825493812561,1.0425516366958618,1.1621748208999634,-0.4792899191379547,0.9056029915809631,1.2391010522842407,1.739780068397522,3.248105525970459,1.7757493257522583,2.5827455520629883,-0.11537829041481018,2.271578788757324,2.450984477996826,3.434990406036377,3.001957416534424,3.556797504425049,1.2704774141311646,2.7201647758483887,4.4835615158081055,3.5621066093444824,3.2703871726989746,1.822191834449768,3.305532932281494,5.3480706214904785,3.354741096496582,2.9307847023010254,2.6591739654541016,4.489702224731445,2.741339683532715,5.210626602172852,4.949932098388672,3.5436744689941406
2016-07-11 10:00:00,5.532143592834473,8.429142951965332,6.963651180267334,7.439271926879883,7.648004531860352,11.173009872436523,6.117245674133301,6.940505504608154,12.052699089050293,5.20225191116333,4.806966304779053,5.785228252410889,8.946159362792969,10.403772354125977,4.72220516204834,3.9961748123168945,5.974308490753174,5.1630964279174805,5.540208339691162,5.305678367614746,3.5265092849731445,5.320960521697998,4.232598781585693,3.9094605445861816,5.931617736816406,-1.9341458082199097,5.252617835998535,3.7969861030578613,3.875882148742676,6.381326198577881,5.07897424697876,5.386384963989258,4.9274797439575195,4.807013511657715,4.784327983856201,5.212527275085449,-1.8683031797409058,5.458512783050537,4.199016571044922,4.128137111663818,6.59650182723999,5.947981834411621,5.262017250061035,5.798252105712891,5.908596992492676,4.807478427886963,-0.21703138947486877,0.09211453795433044,0.04927167296409607,0.14506873488426208,0.39269885420799255,0.8228626847267151,0.47640475630760193,0.9066644310951233,1.1707192659378052,-0.836087167263031,0.4056130349636078,1.1726351976394653,1.3495455980300903,0.8981247544288635,1.5738931894302368,1.408654808998108,1.690905213356018,-0.24040117859840393,1.7188926935195923,2.0707788467407227,2.0496225357055664,3.629225730895996,1.6846486330032349,2.108762741088867,0.08277615904808044,2.976858615875244,3.233811378479004,4.5463080406188965,2.8100104331970215,3.410912036895752,1.6125332117080688,4.116647243499756,5.479776382446289,3.8306527137756348,3.678837776184082,2.334808349609375,4.1909308433532715,5.854489803314209,3.789294719696045,3.3766651153564453,3.285689353942871,5.236345291137695,2.8367557525634766,5.8331170082092285,5.513935089111328,3.825465679168701
2016-07-11 10:30:00,5.573469161987305,8.427327156066895,7.05161714553833,7.536108493804932,7.534153938293457,11.081591606140137,6.099514484405518,6.940505504608154,12.052699089050293,5.201232433319092,4.773189067840576,5.544278144836426,8.946159362792969,10.355191230773926,4.720279216766357,4.144032955169678,5.950153827667236,5.130245685577393,5.575066089630127,5.296153545379639,3.525087833404541,5.317811012268066,4.185622215270996,3.839517116546631,5.929872989654541,-1.6627901792526245,5.241017818450928,3.72629451751709,3.9184470176696777,6.107585906982422,5.248369216918945,5.37470006942749,4.923786640167236,4.593550205230713,4.56442403793335,5.209214687347412,-1.624851107597351,5.448367595672607,4.225103855133057,4.218632698059082,6.361855983734131,6.018468379974365,5.247091293334961,5.635313510894775,5.695387840270996,4.803891181945801,-0.012578398920595646,0.2916203439235687,0.23427876830101013,0.3244663178920746,0.5669265389442444,1.0077763795852661,0.6626411080360413,1.0682588815689087,1.268781304359436,-0.6635503172874451,0.5380154252052307,1.3512836694717407,1.6947284936904907,1.0950566530227661,1.7942177057266235,1.5397969484329224,1.8032399415969849,-0.03982535004615784,1.860444188117981,2.3700037002563477,2.2319116592407227,3.731706142425537,1.7396522760391235,2.1374425888061523,0.19157180190086365,3.203934669494629,3.4711451530456543,4.644214153289795,2.938453197479248,3.536184787750244,1.7747489213943481,4.407607078552246,5.567720890045166,3.9775962829589844,3.7744650840759277,2.5209760665893555,4.387594223022461,5.910050868988037,3.866182327270508,3.5134315490722656,3.5092597007751465,5.35172700881958,2.9392776489257812,5.896571636199951,5.546578407287598,3.970221757888794
2016-07-11 11:00:00,5.771486282348633,8.54471206665039,7.635952949523926,7.7104926109313965,7.738378524780273,10.958368301391602,6.012503147125244,6.940505504608154,12.052699089050293,5.198736190795898,4.735861778259277,4.691997051239014,8.946159362792969,10.048029899597168,4.768789291381836,5.992957592010498,5.933242321014404,5.18465518951416,5.624022960662842,5.246573448181152,3.5216078758239746,5.3100996017456055,4.052091598510742,3.638469696044922,5.925607681274414,0.06838902831077576,5.745129585266113,3.2755537033081055,3.964120864868164,6.6162428855896,5.469460487365723,5.326940536499023,4.914745330810547,3.856640338897705,4.004153251647949,5.201103687286377,-0.1118420660495758,5.841370105743408,4.601297378540039,4.334133148193359,6.791634559631348,6.10497522354126,5.1771321296691895,4.731263637542725,4.859010696411133,4.795109272003174,1.20806086063385,1.5396243333816528,1.7834774255752563,1.452921986579895,1.8263322114944458,1.9595071077346802,1.8140169382095337,2.1278624534606934,2.0377306938171387,0.37669429183006287,1.8850528001785278,2.5034236907958984,2.9118475914001465,2.360001564025879,3.3297810554504395,2.378187656402588,2.7173666954040527,1.2005749940872192,3.122584342956543,3.063737392425537,3.5129313468933105,4.565770626068115,2.3218607902526855,2.6200342178344727,1.2961503267288208,4.302622318267822,4.06947660446167,5.775600433349609,3.4096407890319824,4.228297233581543,2.85914945602417,5.113222599029541,6.4833149909973145,4.466866493225098,4.343585968017578,3.454644203186035,4.589279651641846,6.522993564605713,4.030060768127441,3.9112439155578613,3.8744144439697266,6.044353485107422,3.202510356903076,6.088291645050049,5.781895637512207,4.4615325927734375
2016-07-11 11:30:00,7.009179592132568,8.728309631347656,7.710013389587402,7.876649856567383,7.30855655670166,10.781234741210938,6.00203800201416,6.940505504608154,12.052699089050293,5.206050395965576,5.445383071899414,5.09414529800415,8.946159362792969,9.694418907165527,4.9019646644592285,6.292759895324707,5.937387466430664,5.089454650878906,5.709300518035889,5.245818614959717,3.5318050384521484,5.332695484161377,4.214728832244873,4.000228404998779,5.938129425048828,2.108938694000244,6.60264253616333,3.265408515930176,4.0252909660339355,5.589737415313721,5.8108744621276855,5.350378513336182,4.9412384033203125,3.55784273147583,3.938286304473877,5.224869728088379,1.5006171464920044,6.515135288238525,4.687475681304932,4.454129695892334,5.899293422698975,6.240947246551514,5.195301055908203,3.947585105895996,4.346338272094727,4.820842742919922,2.379763126373291,2.9716501235961914,2.943603038787842,2.67573881149292,2.959366798400879,2.9887924194335938,3.0517959594726562,3.0528407096862793,3.0889596939086914,1.4944034814834595,3.454220771789551,3.7871289253234863,5.3318586349487305,3.9639716148376465,5.178310871124268,3.2900452613830566,3.777831554412842,2.51638126373291,4.3096513748168945,5.405285835266113,5.115169525146484,6.074805736541748,3.4490103721618652,3.6723828315734863,2.752333641052246,5.887301445007324,6.1839494705200195,7.1979756355285645,4.767711639404297,5.499788761138916,4.356170654296875,7.216620445251465,7.87349796295166,5.659111976623535,5.563182353973389,4.838836193084717,6.436312675476074,7.8556671142578125,4.964105129241943,5.077864170074463,5.820343017578125,7.283865928649902,4.244238376617432,7.343530178070068,6.747923374176025,5.65981912612915
2016-07-11 12:00:00,7.718581199645996,8.690618515014648,7.877469539642334,8.097501754760742,7.422894477844238,10.617711067199707,5.895615577697754,6.940505504608154,12.052699089050293,5.197505474090576,8.180218696594238,6.133307456970215,8.946159362792969,9.265158653259277,4.859783172607422,6.854125022888184,5.923293590545654,5.099733352661133,5.764115333557129,5.178014755249023,3.5198922157287598,5.306297779083252,4.799996376037598,5.010001182556152,5.9235053062438965,4.248346328735352,6.401884078979492,3.198823928833008,4.040437698364258,5.8527350425720215,6.013371467590332,5.2714433670043945,4.910287380218506,3.408205986022949,4.12403678894043,5.197105407714844,3.274799346923828,6.352034568786621,4.807868480682373,4.5405144691467285,6.134384632110596,6.3003997802734375,5.0818891525268555,3.302903175354004,3.893488883972168,4.790779113769531,3.515679359436035,4.244318008422852,4.2968034744262695,3.9359378814697266,4.2785797119140625,4.046992778778076,4.334329605102539,3.5879416465759277,4.07587194442749,2.674160957336426,4.7001471519470215,4.820429801940918,6.169997215270996,5.328364372253418,6.565539836883545,4.0418291091918945,4.650858402252197,3.9007620811462402,5.370419502258301,6.04538106918335,6.226250648498535,6.889950275421143,4.662498474121094,4.932169437408447,4.120525360107422,6.744920253753662,6.817599773406982,8.056361198425293,5.815248966217041,6.369986057281494,5.475001811981201,7.556861400604248,8.480315208435059,6.383591651916504,6.248452663421631,5.681614398956299,6.951904773712158,8.528532028198242,5.650391101837158,5.779792785644531,6.375644207000732,7.950469493865967,5.11639404296875,7.908411026000977,7.388388633728027,6.382608413696289
