,Key,Level,MSE,Model,R2
57,1_2,1,0.9103435906305347,air_pressure,-0.014940941794730378
58,1_2,1,1.1236374661813282,air_pressure,0.0018915523266023193
59,1_2,1,1.1291802090703764,air_pressure,0.007195424961472741
60,1_3,1,0.11289727766929444,PPFD_Avg,0.8558937852745747
61,1_3,1,0.13249978232169973,PPFD_Avg,0.8639820812862163
62,1_3,1,0.15181720137460192,PPFD_Avg,0.8626227671954506
63,1_3,1,0.1626416723450353,PPFD_Avg,0.8623323747981467
64,1_3,1,0.14257931743457997,PPFD_Avg,0.8651887166705251
65,1_3,1,0.16134544630725647,PPFD_Avg,0.8339368019210098
66,1_3,1,0.15845392574439357,PPFD_Avg,0.8510536113066849
67,1_3,1,0.1546064206989708,PPFD_Avg,0.8401209289021613
68,1_3,1,0.12768138385038358,PPFD_Avg,0.8876219981086199
69,1_3,1,0.17365243169645,PPFD_Avg,0.8051525072524792
70,1_3,1,0.1371163009989381,PPFD_Avg,0.856962967281437
71,1_3,1,0.14926270775660097,PPFD_Avg,0.8347329477068465
72,1_3,1,0.1500201253519677,PPFD_Avg,0.8327427480349171
73,1_3,1,0.09873508209238144,PPFD_Avg,0.9122952709533192
74,1_3,1,0.18351623087851546,PPFD_Avg,0.8386477622026216
75,1_4,1,0.9992257247373412,AirTC_Avg,-0.27544826430594616
76,1_4,1,0.7882624556441883,AirTC_Avg,0.19080758671269582
77,1_4,1,0.948924517419465,AirTC_Avg,0.14133165963308914
78,1_4,1,1.0165448240233252,AirTC_Avg,0.13954824851013092
79,1_4,1,0.9828104015387137,AirTC_Avg,0.07073526592113843
80,1_4,1,0.8577143627222379,AirTC_Avg,0.11720601125182306
81,1_4,1,0.8833221504300935,AirTC_Avg,0.16967885938268856
82,1_4,1,0.71995625508973,AirTC_Avg,0.2554905755243909
83,1_4,1,0.9488534519101883,AirTC_Avg,0.1648723424054167
84,1_4,1,0.7630763365705155,AirTC_Avg,0.14378676127247259
85,1_4,1,0.7499650339481635,AirTC_Avg,0.21765120326975207
86,1_4,1,0.7752179718740014,AirTC_Avg,0.14166109524683246
87,1_4,1,0.7969222309800846,AirTC_Avg,0.11151239161483806
88,1_4,1,0.8918457096141611,AirTC_Avg,0.20778830932688042
89,1_4,1,0.9549087825403582,AirTC_Avg,0.1604193906028235
90,1_5,1,0.7957848132450325,VPD,-0.015768843502511842
91,1_5,1,0.6432862923453216,VPD,0.3396331594758595
92,1_5,1,0.8043684608402653,VPD,0.2721383854729885
93,1_5,1,0.7996058935952627,VPD,0.32317564815038735
94,1_5,1,0.7950578920663013,VPD,0.24825860665335153
95,1_5,1,0.6909120965120572,VPD,0.2888855870170789
96,1_5,1,0.7910116105014978,VPD,0.25645059126690706
97,1_5,1,0.652704690465593,VPD,0.3250356670760439
98,1_5,1,0.7827396484439663,VPD,0.3110764072202684
