datetime,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Grass+Sparse+Out_of_Basin,Model: H,Model: wind_speed,Model: air_pressure,Model: PPFD_Avg,Model: AirTC_Avg,Model: VPD,Model: Temp,Model: VWC,Model: Sedge,Model: Shrub,Model: Grass,Model: Sparse,Model: Out_of_Basin,Model: H+PPFD_Avg,Model: wind_speed+PPFD_Avg,Model: air_pressure+PPFD_Avg,Model: PPFD_Avg+AirTC_Avg,Model: PPFD_Avg+VPD,Model: PPFD_Avg+Temp,Model: PPFD_Avg+VWC,Model: PPFD_Avg+Sedge,Model: PPFD_Avg+Shrub,Model: PPFD_Avg+Grass,Model: PPFD_Avg+Sparse,Model: PPFD_Avg+Out_of_Basin,Model: H+wind_speed+PPFD_Avg,Model: wind_speed+air_pressure+PPFD_Avg,Model: wind_speed+PPFD_Avg+AirTC_Avg,Model: wind_speed+PPFD_Avg+VPD,Model: wind_speed+PPFD_Avg+Temp,Model: wind_speed+PPFD_Avg+VWC,Model: wind_speed+PPFD_Avg+Sedge,Model: wind_speed+PPFD_Avg+Shrub,Model: wind_speed+PPFD_Avg+Grass,Model: wind_speed+PPFD_Avg+Sparse,Model: wind_speed+PPFD_Avg+Out_of_Basin,Model: H+wind_speed+PPFD_Avg+VPD,Model: wind_speed+air_pressure+PPFD_Avg+VPD,Model: wind_speed+PPFD_Avg+AirTC_Avg+VPD,Model: wind_speed+PPFD_Avg+VPD+Temp,Model: wind_speed+PPFD_Avg+VPD+VWC,Model: wind_speed+PPFD_Avg+VPD+Sedge,Model: wind_speed+PPFD_Avg+VPD+Shrub,Model: wind_speed+PPFD_Avg+VPD+Grass,Model: wind_speed+PPFD_Avg+VPD+Sparse,Model: wind_speed+PPFD_Avg+VPD+Out_of_Basin,Model: H+wind_speed+PPFD_Avg+VPD+VWC,Model: wind_speed+air_pressure+PPFD_Avg+VPD+VWC,Model: wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC,Model: wind_speed+PPFD_Avg+VPD+Temp+VWC,Model: wind_speed+PPFD_Avg+VPD+VWC+Sedge,Model: wind_speed+PPFD_Avg+VPD+VWC+Shrub,Model: wind_speed+PPFD_Avg+VPD+VWC+Grass,Model: wind_speed+PPFD_Avg+VPD+VWC+Sparse,Model: wind_speed+PPFD_Avg+VPD+VWC+Out_of_Basin,Model: H+wind_speed+PPFD_Avg+VPD+VWC+Shrub,Model: wind_speed+air_pressure+PPFD_Avg+VPD+VWC+Shrub,Model: wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,Model: wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub,Model: wind_speed+PPFD_Avg+VPD+VWC+Sedge+Shrub,Model: wind_speed+PPFD_Avg+VPD+VWC+Shrub+Grass,Model: wind_speed+PPFD_Avg+VPD+VWC+Shrub+Sparse,Model: wind_speed+PPFD_Avg+VPD+VWC+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+VWC+Shrub,Model: H+wind_speed+PPFD_Avg+AirTC_Avg+VPD+VWC+Shrub,Model: H+wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub,Model: H+wind_speed+PPFD_Avg+VPD+VWC+Sedge+Shrub,Model: H+wind_speed+PPFD_Avg+VPD+VWC+Shrub+Grass,Model: H+wind_speed+PPFD_Avg+VPD+VWC+Shrub+Sparse,Model: H+wind_speed+PPFD_Avg+VPD+VWC+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub,Model: H+wind_speed+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Shrub,Model: H+wind_speed+PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub,Model: H+wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub+Grass,Model: H+wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub+Sparse,Model: H+wind_speed+PPFD_Avg+VPD+Temp+VWC+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Shrub,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Grass,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Sparse,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Grass+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub+Grass+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Grass+Out_of_Basin,Model: H+wind_speed+air_pressure+PPFD_Avg+AirTC_Avg+VPD+Temp+VWC+Sedge+Shrub+Sparse+Out_of_Basin,BestModel: H+wind_speed+air_pressure+PPFD_Avg+VPD+Temp+VWC+Shrub+Out_of_Basin
2016-07-15 19:00:00,-6.076902389526367,-5.005980968475342,-1.8130468130111694,-1.924791693687439,-5.2205891609191895,-4.474200248718262,-4.4197773933410645,-0.11911915987730026,-1.7729227542877197,-1.591719627380371,-1.6793406009674072,-1.457061529159546,-1.9680019617080688,-1.7647922039031982,-5.224209308624268,-5.2110490798950195,-5.255259990692139,-5.575564384460449,-5.416027069091797,-4.809271335601807,-5.63322114944458,-5.042564392089844,-5.431248664855957,-5.012840270996094,-5.303792476654053,-5.1643900871276855,-5.179802417755127,-5.328737735748291,-5.471010684967041,-5.423770427703857,-4.970646858215332,-5.562958240509033,-5.020954132080078,-5.645948886871338,-5.1493964195251465,-5.3345866203308105,-5.248324871063232,-5.838601589202881,-5.521524906158447,-5.634108543395996,-5.899489402770996,-6.223931312561035,-5.477458953857422,-5.582951068878174,-5.660935878753662,-5.416698932647705,-5.329913139343262,-6.138184547424316,-6.1366400718688965,-6.28255033493042,-5.6786112785339355,-5.586219787597656,-6.745503902435303,-5.73498010635376,-6.267889022827148,-5.6902008056640625,-6.659095287322998,-6.543872356414795,-6.651852130889893,-6.220094203948975,-6.127030849456787,-5.938267707824707,-6.757810592651367,-6.128109931945801,-6.984537601470947,-6.745021343231201,-5.994032859802246,-6.166381359100342,-6.14765739440918,-6.717607021331787,-6.183067321777344,-6.1165571212768555,-5.80177116394043,-6.060328960418701,-5.911588668823242,-6.023242950439453,-5.730229377746582,-5.915853500366211,-6.1764235496521,-6.15095853805542,-6.209344387054443,-5.870645999908447,-5.805416584014893,-5.974409103393555,-5.987906455993652,-5.8916449546813965,-6.057858467102051,-6.018457412719727,-6.07355260848999,-6.017475128173828,-6.197021484375,-5.850917816162109
2016-07-15 19:30:00,-5.450382709503174,-4.274295806884766,-1.8490146398544312,-1.9505500793457031,-4.808713912963867,-4.63071346282959,-4.548320770263672,-0.09995662420988083,-1.7725331783294678,-1.591719627380371,-1.7900433540344238,-1.5616099834442139,-1.9680019617080688,-1.6664682626724243,-4.884406089782715,-4.8834147453308105,-4.8715643882751465,-4.949402332305908,-4.561703681945801,-4.306676387786865,-5.0463690757751465,-4.660039901733398,-5.065938949584961,-4.706546783447266,-4.869850158691406,-4.599475383758545,-4.907507419586182,-5.0314412117004395,-5.0456156730651855,-4.698604106903076,-4.497931480407715,-5.0005903244018555,-4.638047695159912,-5.195589542388916,-4.776811599731445,-5.003194332122803,-4.680992126464844,-4.980644226074219,-4.805003643035889,-4.990434646606445,-5.426886081695557,-5.618316650390625,-4.955260276794434,-4.663576602935791,-4.964776039123535,-4.715831279754639,-4.7438883781433105,-5.706761360168457,-5.493149757385254,-5.723186016082764,-5.2659430503845215,-5.142696380615234,-5.801069259643555,-5.244704246520996,-5.70851469039917,-4.9610795974731445,-5.881384372711182,-5.616471290588379,-5.790627479553223,-5.498476028442383,-5.393094062805176,-5.217133045196533,-5.832852363586426,-5.13314151763916,-6.02103328704834,-5.945879936218262,-5.409217357635498,-5.522176742553711,-5.3450398445129395,-5.979186058044434,-5.172739505767822,-5.496486663818359,-5.213830947875977,-5.546822547912598,-5.351387977600098,-5.482256889343262,-5.026369571685791,-5.35420560836792,-5.613722801208496,-5.6042962074279785,-5.603377342224121,-5.190214157104492,-5.081049919128418,-5.357159614562988,-5.313965320587158,-5.193131923675537,-5.459766864776611,-5.392597198486328,-5.535069465637207,-5.327305793762207,-5.650921821594238,-5.167377948760986
2016-07-15 20:00:00,-5.307102203369141,-4.225389003753662,-1.9484708309173584,-1.9662585258483887,-4.187444686889648,-4.5672478675842285,-4.584045886993408,-0.08079563826322556,-1.7721436023712158,-1.591719627380371,-1.709415316581726,-1.4898625612258911,-1.9680019617080688,-1.734862208366394,-4.250475883483887,-4.403695583343506,-4.2539753913879395,-3.975935459136963,-3.6891603469848633,-3.484093189239502,-3.9037277698516846,-4.0910420417785645,-4.270320415496826,-3.980469226837158,-4.1744513511657715,-4.189509868621826,-4.442428112030029,-4.5744805335998535,-4.312036514282227,-4.000997066497803,-3.774383068084717,-4.025521755218506,-4.190929889678955,-4.96035623550415,-4.354615211486816,-4.562187671661377,-4.500862121582031,-4.564558029174805,-4.0472283363342285,-4.3905229568481445,-4.657074451446533,-4.907193183898926,-4.225297451019287,-4.1926679611206055,-4.378084182739258,-4.0511322021484375,-4.104389190673828,-4.912548542022705,-4.790719509124756,-5.003752708435059,-4.549396991729736,-4.398481845855713,-5.308171272277832,-4.645513534545898,-4.973208904266357,-4.568026542663574,-5.493400573730469,-5.146157741546631,-5.281496047973633,-4.8636155128479,-4.810213565826416,-4.737692356109619,-5.399428367614746,-4.952144145965576,-5.803255081176758,-5.555092811584473,-4.845712661743164,-5.215977668762207,-5.1466145515441895,-5.737430572509766,-5.299175262451172,-5.1772918701171875,-4.755983829498291,-5.151495933532715,-4.942140102386475,-5.04581880569458,-4.878879070281982,-5.058647632598877,-5.368645668029785,-5.366425514221191,-5.416147232055664,-5.075332164764404,-4.9865241050720215,-5.207867622375488,-5.227787494659424,-5.160693168640137,-5.255979537963867,-5.261310577392578,-5.386302471160889,-5.2153425216674805,-5.5212016105651855,-5.066711902618408
2016-07-15 20:30:00,-3.631995677947998,-2.2197811603546143,-1.903098702430725,-1.9927830696105957,-3.059157609939575,-4.385974884033203,-4.489970684051514,-0.012810581363737583,-1.7719486951828003,-1.591719627380371,-1.7702337503433228,-1.601938247680664,-1.9680019617080688,-2.278083324432373,-3.195507526397705,-3.1642253398895264,-2.8417716026306152,-2.412716865539551,-2.40989089012146,-1.8175504207611084,-2.2334463596343994,-2.9633331298828125,-2.971031665802002,-2.776185989379883,-2.945913553237915,-3.0496132373809814,-3.305668592453003,-3.2117550373077393,-2.541095018386841,-2.4862172603607178,-2.087512731552124,-2.260594606399536,-3.1256327629089355,-3.2588980197906494,-2.8856799602508545,-3.153557777404785,-3.3302812576293945,-2.923574924468994,-2.6506993770599365,-2.8285603523254395,-2.679492712020874,-3.128506660461426,-2.7528421878814697,-2.469121217727661,-2.792139768600464,-2.4808504581451416,-2.6664860248565674,-3.2996747493743896,-3.149122953414917,-3.325796127319336,-2.9267539978027344,-2.8840994834899902,-3.378091812133789,-3.1856496334075928,-3.1909170150756836,-3.3765103816986084,-3.633798360824585,-3.3361542224884033,-3.454904079437256,-3.076627492904663,-3.163283348083496,-3.1873598098754883,-3.5696043968200684,-3.537808895111084,-3.890453815460205,-3.666800022125244,-3.0774600505828857,-3.5892927646636963,-3.4706478118896484,-3.895951271057129,-3.9242804050445557,-3.260561943054199,-3.0491769313812256,-3.3880133628845215,-3.3355295658111572,-3.3192079067230225,-3.498838186264038,-3.3320248126983643,-3.6862690448760986,-3.572521686553955,-3.5198564529418945,-3.5137805938720703,-3.473403215408325,-3.5640199184417725,-3.537597179412842,-3.5414791107177734,-3.4830031394958496,-3.6249911785125732,-3.6978352069854736,-3.5104353427886963,-3.643338441848755,-3.498887777328491
2016-07-15 21:00:00,-2.3002333641052246,0.1267174482345581,-1.8231728076934814,-2.0391392707824707,-1.7389217615127563,-4.0386576652526855,-4.554358959197998,0.05514252930879593,-1.7717539072036743,-1.591719627380371,-1.7048667669296265,-1.5112303495407104,-1.9680019617080688,-2.16532039642334,-1.5633891820907593,-1.353186845779419,-1.5061798095703125,-1.3494919538497925,-1.2116892337799072,-0.6754958629608154,-1.2877737283706665,-1.7281523942947388,-1.5237605571746826,-1.445180892944336,-1.779554009437561,-1.3107225894927979,-1.2422038316726685,-1.34786856174469,-1.3114410638809204,-1.0896509885787964,-0.8244536519050598,-1.1465067863464355,-1.64662504196167,-1.3138028383255005,-1.4316802024841309,-1.2799190282821655,-1.330200433731079,-1.3670786619186401,-1.3374319076538086,-1.0746957063674927,-1.1125154495239258,-1.6861624717712402,-1.5048850774765015,-1.0002763271331787,-1.4614219665527344,-1.0257059335708618,-1.3289861679077148,-1.781607985496521,-1.6923863887786865,-1.7635822296142578,-1.647490382194519,-1.8825738430023193,-2.0854239463806152,-2.0284149646759033,-1.7994754314422607,-2.0888118743896484,-2.1585490703582764,-2.0644891262054443,-2.089839220046997,-1.9023211002349854,-2.1646487712860107,-2.1973493099212646,-2.253385066986084,-2.3573269844055176,-2.2587926387786865,-2.114068031311035,-1.7199856042861938,-2.2669644355773926,-2.2689058780670166,-2.3622870445251465,-2.3572821617126465,-1.7737674713134766,-1.6378593444824219,-2.1026060581207275,-2.1615426540374756,-1.8683606386184692,-2.137730360031128,-1.8744150400161743,-2.22308087348938,-2.145582675933838,-2.0160932540893555,-2.042325258255005,-2.0931856632232666,-2.0921268463134766,-2.1731343269348145,-2.133711338043213,-2.030365228652954,-2.190563440322876,-2.2591123580932617,-2.1824734210968018,-2.2513160705566406,-2.0237345695495605
2016-07-15 21:30:00,-1.4062857627868652,-0.1492924690246582,-1.729758381843567,-2.08658766746521,-1.2604557275772095,-3.7310373783111572,-4.267741680145264,0.13923907279968262,-1.7715591192245483,-1.5917197465896606,-1.7923094034194946,-1.6403625011444092,-1.9680019617080688,-2.28456449508667,-1.2356607913970947,-0.6757333278656006,-0.9887869358062744,-0.9937787055969238,-0.9897746443748474,-0.25921905040740967,-0.9996132850646973,-1.2635959386825562,-1.0268019437789917,-1.0827378034591675,-1.2886149883270264,-0.8656378388404846,-0.5968031883239746,-0.495774507522583,-0.5959203243255615,-0.488741397857666,-0.11514353007078171,-0.6433273553848267,-0.8784762620925903,-0.5177474021911621,-0.7005435228347778,-0.5445905923843384,-0.5701851844787598,-0.9181515574455261,-0.8728089928627014,-0.6625725030899048,-0.4979441165924072,-1.1507447957992554,-1.0583604574203491,-0.24519550800323486,-0.6867163181304932,-0.39411473274230957,-0.7266685962677002,-1.2855936288833618,-1.0990219116210938,-1.3185666799545288,-1.005742073059082,-1.5173920392990112,-1.4649577140808105,-1.5784562826156616,-1.2842813730239868,-1.718732476234436,-1.5016602277755737,-1.3634231090545654,-1.4589382410049438,-1.224855661392212,-1.5967390537261963,-1.6739451885223389,-1.6198827028274536,-1.7971142530441284,-1.6005795001983643,-1.5649346113204956,-1.124612808227539,-1.7125591039657593,-1.657388687133789,-1.6389988660812378,-1.7262693643569946,-0.997784435749054,-1.1211198568344116,-1.3662245273590088,-1.5440704822540283,-1.1707875728607178,-1.3265193700790405,-1.333156704902649,-1.4105286598205566,-1.2702556848526,-1.0782424211502075,-1.211217999458313,-1.3661171197891235,-1.2851229906082153,-1.2278729677200317,-1.1819381713867188,-1.218108892440796,-1.2807098627090454,-1.3122178316116333,-1.37693452835083,-1.3445243835449219,-1.1737505197525024
2016-07-15 22:00:00,1.4764195680618286,0.17554247379302979,-1.279504418373108,-2.0999460220336914,1.533065676689148,-3.124911069869995,-3.891185998916626,0.223335862159729,-1.7713642120361328,-1.5917284488677979,-1.8555653095245361,-1.7436566352844238,-1.9680019617080688,-2.167477607727051,1.3001853227615356,1.8033775091171265,1.5169366598129272,1.5941346883773804,1.656826376914978,1.9294062852859497,1.2799893617630005,1.321109414100647,1.7178021669387817,1.578328013420105,1.5995827913284302,1.6723932027816772,1.946682095527649,2.018373489379883,2.2075347900390625,2.2302043437957764,2.5032408237457275,1.8530856370925903,1.8132315874099731,1.8103364706039429,1.7613791227340698,1.7570329904556274,1.8179477453231812,1.8357089757919312,2.0124258995056152,2.1108415126800537,2.2932865619659424,1.8271547555923462,1.6080659627914429,2.256488561630249,2.149266004562378,2.307511568069458,1.878402829170227,1.6190255880355835,1.9419902563095093,1.721004843711853,1.9647616147994995,1.130083680152893,1.4328361749649048,1.4562617540359497,1.7752443552017212,1.304930567741394,1.386191725730896,1.6252676248550415,1.3947254419326782,1.6628912687301636,1.1814032793045044,1.0498312711715698,1.4794193506240845,1.2928448915481567,1.5670613050460815,1.1351717710494995,1.5779715776443481,0.964142918586731,1.05294668674469,1.2530823945999146,1.2523585557937622,1.7029343843460083,1.3426839113235474,1.4373716115951538,1.2099024057388306,1.6956881284713745,1.5801256895065308,1.4068182706832886,1.6562153100967407,1.4781264066696167,1.6767898797988892,1.6669763326644897,1.522339940071106,1.641520619392395,1.4685355424880981,1.7275830507278442,1.5575579404830933,1.5662845373153687,1.5755285024642944,1.4351619482040405,1.577917456626892,1.6651579141616821
2016-07-15 22:30:00,2.411304235458374,0.030442124232649803,-1.1586300134658813,-2.0814599990844727,1.7631150484085083,-2.763803720474243,-3.3354969024658203,0.27139103412628174,-1.7713642120361328,-1.5918513536453247,-1.8859161138534546,-1.7487599849700928,-1.9680019617080688,-2.288491725921631,1.47779381275177,1.9845343828201294,1.719483494758606,1.9083632230758667,2.0735268592834473,2.1505162715911865,1.4903289079666138,1.5349968671798706,1.9032808542251587,1.7911118268966675,1.8379913568496704,1.8248358964920044,2.1412394046783447,2.2350337505340576,2.3852570056915283,2.12561297416687,2.724740743637085,2.035534381866455,2.013615608215332,1.9499930143356323,1.9127756357192993,1.8934274911880493,1.8080300092697144,2.0493204593658447,2.1345901489257812,2.2607738971710205,2.725324869155884,1.997071623802185,1.8841849565505981,2.0964772701263428,2.0154364109039307,2.1600615978240967,1.7692126035690308,2.046396017074585,2.411144495010376,2.055366277694702,2.747236967086792,1.7140411138534546,1.7000240087509155,1.7926360368728638,2.010098457336426,1.6076558828353882,1.9188698530197144,2.2020273208618164,1.8318041563034058,2.3834450244903564,1.7086478471755981,1.5255883932113647,1.789549708366394,1.5996149778366089,2.449846029281616,1.677846074104309,2.5692427158355713,1.7955299615859985,1.763020396232605,1.9066230058670044,1.923507809638977,2.6670267581939697,2.1013996601104736,2.593724489212036,2.3670341968536377,2.6265203952789307,2.4779632091522217,2.5030252933502197,2.7499425411224365,2.5545103549957275,2.6123759746551514,2.520616292953491,2.5180299282073975,2.5469510555267334,2.426140546798706,2.5740573406219482,2.463510274887085,2.4213998317718506,2.423081636428833,2.389068365097046,2.4858438968658447,2.5227134227752686
2016-07-15 23:00:00,2.4731361865997314,-0.17844724655151367,-0.9911198019981384,-1.9107707738876343,1.5178247690200806,-2.372732400894165,-3.1150572299957275,0.3194462060928345,-1.7713642120361328,-1.5930839776992798,-1.8602347373962402,-1.8315702676773071,-1.9680019617080688,-2.2891695499420166,1.2214044332504272,1.704091191291809,1.5210646390914917,1.746956706047058,1.801669955253601,1.9683157205581665,1.2660537958145142,1.313428282737732,1.6342912912368774,1.5930367708206177,1.583788275718689,1.6080716848373413,1.9753481149673462,1.8070436716079712,2.066481590270996,1.789465308189392,2.5063869953155518,1.754811406135559,1.7450319528579712,1.6306599378585815,1.6813327074050903,1.590269684791565,1.4991835355758667,1.9792789220809937,1.7536863088607788,1.9834972620010376,2.5735666751861572,1.8047901391983032,1.6779857873916626,1.7139416933059692,1.7749003171920776,1.8020378351211548,1.487371802330017,2.0970094203948975,1.8770397901535034,1.9281481504440308,2.8005211353302,1.5795286893844604,1.6555572748184204,1.7197805643081665,1.8204187154769897,1.4958916902542114,2.128666400909424,1.7102125883102417,1.839067816734314,2.4098565578460693,1.761288046836853,1.527487874031067,1.8287454843521118,1.5706249475479126,2.187215805053711,1.915878415107727,2.7984015941619873,2.0491158962249756,2.0113463401794434,2.1326208114624023,2.1005539894104004,2.4087612628936768,2.3119256496429443,2.8743560314178467,2.6604578495025635,2.860656499862671,2.6987826824188232,2.3888604640960693,2.5294601917266846,2.3091580867767334,2.450932741165161,2.319000005722046,2.4542577266693115,2.376178503036499,2.2478044033050537,2.4493372440338135,2.4118387699127197,2.2982704639434814,2.2632124423980713,2.397291421890259,2.5407683849334717,2.3231289386749268
2016-07-15 23:30:00,3.1166141033172607,-0.39567136764526367,-0.7903711795806885,-2.0740020275115967,1.6149917840957642,-1.6036633253097534,-2.2696642875671387,0.30442869663238525,-1.7711694240570068,-1.5917320251464844,-1.8375502824783325,-1.7019156217575073,-1.9680019617080688,-2.282679557800293,1.267142653465271,1.7669764757156372,1.5793370008468628,1.8749312162399292,1.8388324975967407,2.0416624546051025,1.3537806272506714,1.3971165418624878,1.8070789575576782,1.639752745628357,1.6844855546951294,1.6973565816879272,2.077303647994995,2.048828363418579,2.051523447036743,1.8522175550460815,2.379743814468384,1.8023236989974976,1.8027046918869019,1.6668156385421753,1.5191932916641235,1.610878825187683,1.5135499238967896,2.2038040161132812,2.127765655517578,2.042109966278076,2.5893447399139404,1.951478362083435,1.8367818593978882,1.7891117334365845,1.6753641366958618,1.830076813697815,1.5697513818740845,2.4732205867767334,2.801955461502075,2.0700578689575195,2.990741491317749,1.7607375383377075,1.612686038017273,1.736216425895691,2.00114107131958,1.7320150136947632,2.204702138900757,2.4902212619781494,1.843504786491394,2.4507009983062744,1.8242114782333374,1.5583704710006714,1.8092151880264282,1.6436232328414917,3.1889779567718506,2.0635387897491455,2.9364264011383057,2.1364541053771973,2.016824960708618,2.267280340194702,2.174119472503662,3.3717081546783447,2.587568998336792,3.047870397567749,2.799006700515747,3.032809019088745,2.8274853229522705,3.238600492477417,3.4975554943084717,3.2718746662139893,3.367375135421753,3.1870057582855225,3.158867597579956,3.3891146183013916,3.264709711074829,3.265429735183716,3.2878878116607666,3.1358635425567627,3.177980661392212,3.1811769008636475,3.2939765453338623,3.2150847911834717
2016-07-16 00:00:00,3.396862268447876,-0.6215457916259766,-0.7985923886299133,-1.9107707738876343,1.712131142616272,-1.2397480010986328,-0.9000611901283264,0.28941166400909424,-1.7709746360778809,-1.614647626876831,-1.8585543632507324,-1.7829734086990356,-1.9680019617080688,-2.0130043029785156,1.3077157735824585,1.8558636903762817,1.7045789957046509,1.9489237070083618,1.7526735067367554,2.1164753437042236,1.441482424736023,1.5934149026870728,1.658422589302063,1.8539122343063354,1.785155177116394,1.9094535112380981,2.0690863132476807,1.9599047899246216,2.1113572120666504,1.9320844411849976,2.4461252689361572,1.8919590711593628,1.9656950235366821,1.7252472639083862,1.923075556755066,1.6966477632522583,1.782204508781433,2.2298543453216553,2.053182601928711,2.1998708248138428,2.887049913406372,2.1207666397094727,2.117159843444824,1.8032811880111694,2.1171305179595947,1.902504563331604,1.8923736810684204,2.702160596847534,2.4802167415618896,2.3006341457366943,3.330021619796753,2.031856060028076,2.1692700386047363,2.339829683303833,2.219533681869507,2.096740245819092,2.88846755027771,2.2638657093048096,2.4664371013641357,2.9497358798980713,2.388493299484253,2.2227938175201416,2.4298813343048096,2.240091562271118,3.0865767002105713,2.801973581314087,3.663301706314087,2.8513271808624268,2.8702685832977295,2.9537389278411865,2.9642789363861084,3.1515376567840576,3.235823392868042,3.7289154529571533,3.606333017349243,3.71999192237854,3.6702377796173096,3.1950204372406006,3.3320348262786865,3.0096333026885986,3.255324602127075,3.2923104763031006,3.367851972579956,3.3441708087921143,3.131716012954712,3.3972184658050537,3.350923776626587,3.378972291946411,3.330439329147339,3.3978283405303955,3.539177656173706,3.303568124771118
2016-07-16 00:30:00,4.0443949699401855,-0.8597882390022278,-0.9408866167068481,-2.0156047344207764,1.7667759656906128,-1.0105198621749878,-0.721861720085144,0.24098098278045654,-1.7709746360778809,-1.597838282585144,-1.8580994606018066,-1.7827025651931763,-1.9680019617080688,-1.5075759887695312,1.3043020963668823,1.9254907369613647,1.6964324712753296,2.015658378601074,1.7779637575149536,2.1377673149108887,1.4914449453353882,1.5668078660964966,1.769755244255066,1.9031068086624146,1.8417860269546509,2.091416120529175,1.9571837186813354,2.2704102993011475,2.1663427352905273,1.9913333654403687,2.5716755390167236,1.969922661781311,1.9858952760696411,1.8338755369186401,2.052799701690674,1.7910181283950806,2.22939133644104,2.047175645828247,2.465446710586548,2.2608954906463623,3.006634473800659,2.1459903717041016,2.0982110500335693,1.8986607789993286,2.1922550201416016,1.9625016450881958,2.3000857830047607,2.612104654312134,3.276231527328491,2.301375150680542,3.3804919719696045,2.0879909992218018,2.2211201190948486,2.4159233570098877,2.254060983657837,2.4043147563934326,2.7842118740081787,3.1337969303131104,2.497999429702759,3.051487684249878,2.4339330196380615,2.3439066410064697,2.4680254459381104,2.4664227962493896,3.7980077266693115,2.720079183578491,3.579190492630005,2.742687940597534,2.791414976119995,2.8182199001312256,3.016618490219116,3.855180025100708,3.251469373703003,3.6048495769500732,3.4932196140289307,3.6486918926239014,3.808213949203491,3.7600910663604736,3.9469287395477295,3.7126400470733643,3.856191873550415,4.182757377624512,4.069161415100098,4.167075157165527,3.9984753131866455,4.1569318771362305,4.140334129333496,4.178842067718506,4.2182416915893555,4.146783828735352,4.274397850036621,4.190794944763184
2016-07-16 01:00:00,3.1362392902374268,-0.9314755201339722,-0.8703412413597107,-2.0042707920074463,2.0365819931030273,-1.105159044265747,-3.494551658630371,0.1925504207611084,-1.7709746360778809,-1.600396990776062,-1.857956051826477,-1.7813372611999512,-1.9680019617080688,-1.565929889678955,1.5112634897232056,2.16140079498291,1.9361504316329956,2.2988345623016357,2.3282415866851807,2.342311143875122,1.7374106645584106,1.8273311853408813,2.031236171722412,2.1445086002349854,2.1203861236572266,2.349830389022827,2.171335458755493,2.513578176498413,2.406116247177124,2.395822286605835,2.6604220867156982,2.1977171897888184,2.23456072807312,2.0526702404022217,2.2497642040252686,2.00187349319458,2.4002320766448975,2.1857142448425293,2.470100164413452,2.349600076675415,2.6297476291656494,2.3776581287384033,2.197012186050415,2.2784664630889893,2.4679553508758545,2.4147255420684814,2.420552968978882,2.295844793319702,3.166984796524048,2.179410696029663,2.74550461769104,1.9323071241378784,2.2348473072052,2.351933240890503,2.3958232402801514,2.24066424369812,2.2379586696624756,2.8754942417144775,2.0774388313293457,2.463914632797241,2.146099328994751,1.9990850687026978,2.4019763469696045,2.2855136394500732,3.1965487003326416,2.180382490158081,2.529017686843872,2.0062427520751953,1.996700406074524,2.2250654697418213,2.2808210849761963,3.0443975925445557,2.389526128768921,2.4903013706207275,2.3548243045806885,2.603316068649292,2.7207725048065186,2.8947155475616455,3.1608216762542725,2.956712007522583,3.0615031719207764,3.251152753829956,3.096731424331665,3.2290165424346924,3.0749118328094482,3.3008363246917725,3.146392583847046,3.18749737739563,3.2587053775787354,3.2133734226226807,3.3012855052948,3.246906042098999
